Date,ExchangeRate,KRX100,KORIBOR,LIBOR,달러지수 (종가),콜금리,KOSPI
2016.07.11,"1,159.20","3,907.83",1.31,0.41220,96.59,1.23,"1,988.54"
2016.07.12,"1,147.80","3,915.77",1.31,0.41270,96.49,1.23,"1,991.23"
2016.07.13,"1,149.30","3,951.66",1.31,0.41220,96.21,1.23,"2,005.55"
2016.07.14,"1,145.70","3,959.15",1.31,0.41520,96.10,1.23,"2,008.77"
2016.07.15,"1,141.80","3,977.23",1.31,0.41590,96.56,1.23,"2,017.26"
2016.07.18,"1,132.70","3,977.68",1.32,0.41590,96.59,1.23,"2,021.11"
2016.07.19,"1,136.30","3,971.43",1.32,0.41740,97.11,1.23,"2,016.89"
2016.07.20,"1,138.40","3,961.33",1.32,0.41790,97.26,1.23,"2,015.46"
2016.07.21,"1,140.80","3,956.01",1.32,0.41790,97.05,1.23,"2,012.22"
2016.07.22,"1,140.20","3,954.99",1.32,0.41790,97.52,1.23,"2,010.34"
2016.07.25,"1,135.00","3,974.42",1.32,0.41790,97.33,1.23,"2,012.32"
2016.07.26,"1,136.90","3,999.84",1.32,0.41640,97.17,1.23,"2,027.34"
2016.07.27,"1,138.40","3,999.98",1.32,0.41590,97.04,1.21,"2,025.05"
2016.07.28,"1,134.10","3,984.82",1.32,0.41290,96.72,1.22,"2,021.10"
2016.07.29,"1,125.70","3,968.64",1.31,0.41440,95.49,1.24,"2,016.19"
2016.08.01,"1,122.40","4,003.76",1.31,0.41790,95.68,1.23,"2,029.61"
2016.08.02,"1,111.00","3,976.23",1.31,0.41740,94.99,1.23,"2,019.03"
2016.08.03,"1,108.90","3,925.78",1.31,0.41790,95.53,1.23,"1,994.79"
2016.08.04,"1,114.00","3,937.64",1.31,0.41890,95.72,1.23,"2,000.03"
2016.08.05,"1,113.80","3,980.35",1.31,0.41890,96.14,1.23,"2,017.94"
2016.08.08,"1,111.30","4,013.34",1.31,0.41880,96.34,1.23,"2,031.12"
2016.08.09,"1,112.70","4,042.47",1.31,0.41970,96.13,1.23,"2,043.78"
2016.08.10,"1,107.20","4,045.69",1.31,0.42020,95.61,1.23,"2,044.64"
2016.08.11,"1,096.10","4,051.12",1.31,0.41910,95.84,1.23,"2,048.80"
2016.08.12,"1,098.60","4,047.92",1.31,0.41778,95.68,1.23,"2,050.47"
2016.08.16,"1,101.10","4,041.55",1.31,0.41722,94.76,1.23,"2,047.76"
2016.08.17,"1,095.00","4,042.16",1.32,0.41722,94.69,1.23,"2,043.75"
2016.08.18,"1,102.30","4,063.61",1.32,0.41556,94.14,1.23,"2,055.47"
2016.08.19,"1,106.40","4,063.83",1.32,0.41667,94.48,1.23,"2,056.24"
2016.08.22,"1,115.20","4,043.44",1.32,0.41778,94.50,1.23,"2,042.16"
2016.08.23,"1,125.30","4,055.30",1.32,0.41833,94.49,1.23,"2,049.93"
2016.08.24,"1,117.40","4,046.99",1.32,0.41989,94.75,1.24,"2,043.76"
2016.08.25,"1,121.60","4,049.76",1.33,0.41833,94.74,1.24,"2,042.92"
2016.08.26,"1,119.00","4,037.75",1.33,null,95.54,1.24,"2,037.50"
2016.08.29,"1,113.90","4,039.34",1.34,0.41944,95.54,1.24,"2,032.35"
2016.08.30,"1,125.20","4,054.41",1.35,0.41944,96.04,1.24,"2,039.74"
2016.08.31,"1,118.50","4,050.90",1.35,0.41611,96.01,1.25,"2,034.65"
2016.09.01,"1,117.40","4,047.20",1.36,0.42044,95.66,1.24,"2,032.72"
2016.09.02,"1,119.30","4,052.26",1.37,null,95.84,1.23,"2,038.31"
2016.09.05,"1,117.60","4,102.49",1.37,0.42044,95.84,1.22,"2,060.08"
2016.09.06,"1,108.20","4,121.92",1.37,0.42156,94.82,1.24,"2,066.53"
2016.09.07,"1,105.00","4,117.29",1.37,0.42211,94.95,1.23,"2,061.88"
2016.09.08,"1,093.20","4,122.16",1.36,0.42156,95.05,1.25,"2,063.73"
2016.09.09,"1,093.20","4,079.63",1.36,0.42100,95.33,1.25,"2,037.87"
2016.09.12,"1,099.50","3,993.24",1.38,0.42100,95.09,1.24,"1,991.48"
2016.09.13,"1,110.60","3,999.19",1.40,0.42156,95.65,1.24,"1,999.36"
2016.09.19,"1,112.30","4,027.38",1.40,0.42211,95.77,1.24,"2,015.78"
2016.09.20,"1,120.00","4,044.29",1.40,0.42211,95.98,1.24,"2,025.71"
2016.09.21,"1,119.50","4,069.00",1.41,0.42322,95.67,1.24,"2,035.99"
2016.09.22,"1,116.80","4,091.43",1.41,0.42322,95.38,1.24,"2,049.70"
2016.09.23,"1,103.10","4,103.25",1.41,0.42433,95.39,1.24,"2,054.07"
2016.09.26,"1,104.20","4,086.76",1.41,0.42544,95.21,1.24,"2,047.11"
2016.09.27,"1,106.90","4,119.02",1.42,0.42063,95.31,1.24,"2,062.82"
2016.09.28,"1,103.50","4,095.44",1.43,0.41989,95.34,1.25,"2,053.06"
2016.09.29,"1,095.70","4,118.64",1.43,0.42378,95.47,1.25,"2,068.72"
2016.09.30,"1,096.30","4,070.09",1.43,0.42433,95.39,1.26,"2,043.63"
2016.10.04,"1,102.00","4,096.68",1.43,0.42822,96.13,1.25,"2,054.86"
2016.10.05,"1,105.10","4,092.49",1.43,0.42878,96.11,1.24,"2,053.00"
2016.10.06,"1,113.80","4,108.86",1.44,0.42656,96.77,1.24,"2,065.30"
2016.10.07,"1,111.30","4,083.94",1.45,null,96.65,1.23,"2,053.80"
2016.10.10,"1,115.70","4,091.82",1.46,0.42767,96.93,1.23,"2,056.82"
2016.10.11,"1,111.00","4,050.55",1.47,0.42878,97.69,1.24,"2,031.93"
2016.10.12,"1,117.20","4,049.62",1.48,0.43100,97.96,1.24,"2,033.73"
2016.10.13,"1,123.30","4,009.45",1.48,0.43044,97.52,1.23,"2,015.44"
2016.10.14,"1,130.50","4,024.87",1.48,0.43322,98.00,1.24,"2,022.66"
2016.10.17,"1,132.90","4,045.96",1.48,0.43322,97.88,1.24,"2,027.61"
2016.10.18,"1,140.30","4,080.81",1.49,0.43378,97.90,1.23,"2,040.43"
2016.10.19,"1,132.30","4,074.99",1.49,0.43322,97.94,1.23,"2,040.94"
2016.10.20,"1,122.80","4,078.69",1.49,0.43322,98.31,1.23,"2,040.60"
2016.10.21,"1,124.00","4,066.38",1.50,0.43211,98.69,1.24,"2,033.00"
2016.10.24,"1,134.50","4,099.68",1.52,0.43433,98.75,1.24,"2,047.74"
2016.10.25,"1,134.50","4,085.91",1.53,0.43433,98.68,1.23,"2,037.17"
2016.10.26,"1,136.50","4,048.81",1.53,0.43489,98.61,1.23,"2,013.89"
2016.10.27,"1,132.40","4,068.78",1.54,0.43544,98.88,1.23,"2,024.12"
2016.10.28,"1,140.20","4,056.32",1.54,0.43344,98.34,1.18,"2,019.42"
2016.10.31,"1,145.20","4,041.39",1.55,0.43456,98.42,1.24,"2,008.19"
2016.11.01,"1,144.60","4,043.23",1.54,0.43733,97.70,1.22,"2,007.39"
2016.11.02,"1,141.80","3,992.04",1.54,0.43678,97.41,1.22,"1,978.94"
2016.11.03,"1,148.70","3,997.64",1.54,0.43511,97.20,1.22,"1,983.80"
2016.11.04,"1,140.60","3,987.93",1.54,0.43456,97.09,1.24,"1,982.02"
2016.11.07,"1,143.40","4,016.64",1.53,0.43400,97.79,1.24,"1,997.58"
2016.11.08,"1,141.60","4,026.97",1.52,0.43233,97.86,1.24,"2,003.38"
2016.11.09,"1,137.50","3,947.32",1.52,0.43233,98.53,1.24,"1,958.38"
2016.11.10,"1,145.80","4,027.51",1.53,null,98.77,1.23,"2,002.60"
2016.11.11,"1,151.00","3,975.36",1.53,0.43344,99.05,1.23,"1,984.43"
2016.11.14,"1,164.40","3,945.10",1.54,0.43289,100.12,1.24,"1,974.40"
2016.11.15,"1,169.80","3,935.47",1.58,0.43289,100.25,1.24,"1,967.53"
2016.11.16,"1,168.80","3,945.25",1.59,0.43456,100.44,1.24,"1,979.65"
2016.11.17,"1,167.20","3,944.76",1.62,0.43367,100.95,1.24,"1,980.55"
2016.11.18,"1,174.40","3,941.56",1.62,0.43367,101.28,1.23,"1,974.58"
2016.11.21,"1,182.30","3,929.66",1.65,0.43367,101.11,1.19,"1,966.05"
2016.11.22,"1,183.60","3,970.90",1.66,0.43422,101.11,1.23,"1,983.47"
2016.11.23,"1,175.50","3,996.88",1.68,null,101.76,1.23,"1,987.95"
2016.11.24,"1,174.90","3,972.24",1.71,0.43478,101.76,1.23,"1,971.26"
2016.11.25,"1,182.40","3,979.01",1.76,0.43422,101.55,1.22,"1,974.46"
2016.11.28,"1,178.90","3,984.74",1.77,0.43422,101.37,1.19,"1,978.13"
2016.11.29,"1,170.30","3,982.46",1.76,0.43056,100.95,1.20,"1,978.39"
2016.11.30,"1,168.50","3,986.80",1.75,0.43422,101.54,1.23,"1,983.48"
2016.12.01,"1,168.00","3,983.22",1.75,0.43478,101.10,1.21,"1,983.75"
2016.12.02,"1,172.60","3,961.45",1.73,0.43478,100.86,1.16,"1,970.61"
2016.12.05,"1,170.50","3,952.22",1.72,0.43422,100.11,1.20,"1,963.36"
2016.12.06,"1,173.80","4,002.61",1.70,0.43367,100.53,1.23,"1,989.86"
2016.12.07,"1,169.50","4,011.55",1.70,0.43311,100.27,1.23,"1,991.89"
2016.12.08,"1,169.40","4,106.04",1.70,0.43422,101.13,1.23,"2,031.07"
2016.12.09,"1,159.10","4,096.07",1.69,0.43700,101.62,1.23,"2,024.69"
2016.12.12,"1,166.20","4,095.91",1.69,0.43700,101.05,1.23,"2,027.24"
2016.12.13,"1,170.20","4,105.81",1.68,0.43867,101.11,1.22,"2,035.98"
2016.12.14,"1,165.50","4,113.61",1.67,0.67889,101.77,1.22,"2,036.87"
2016.12.15,"1,168.30","4,107.04",1.68,0.68389,103.05,1.22,"2,036.65"
2016.12.16,"1,180.10","4,123.97",1.68,0.68111,102.90,1.20,"2,042.24"
2016.12.19,"1,183.40","4,115.26",1.68,0.68378,103.29,1.23,"2,038.39"
2016.12.20,"1,186.40","4,116.32",1.68,0.68600,103.03,1.20,"2,041.94"
2016.12.21,"1,191.20","4,105.26",1.68,0.68656,103.10,1.22,"2,037.96"
2016.12.22,"1,194.20","4,101.71",1.67,0.69378,103.00,1.23,"2,035.73"
2016.12.23,"1,198.00","4,104.51",1.67,null,null,1.24,"2,035.90"
2016.12.26,"1,202.90","4,107.88",1.68,null,103.01,1.24,"2,037.75"
2016.12.27,"1,199.40","4,119.65",1.69,0.68656,103.24,1.24,"2,042.17"
2016.12.28,"1,205.30","4,074.55",1.69,0.68822,102.71,1.23,"2,024.49"
2016.12.29,"1,207.60","4,079.00",1.67,0.69211,102.29,1.24,"2,026.46"
2016.12.30,"1,208.50",null,1.67,null,null,1.27,"n,ll"
2017.01.02,"1,208.50","4,080.28",1.67,0.69544,103.20,1.26,"2,026.16"
2017.01.03,"1,207.80","4,124.39",1.66,0.69044,102.71,1.24,"2,043.97"
2017.01.04,"1,206.20","4,136.23",1.63,0.69222,101.53,1.24,"2,045.64"
2017.01.05,"1,206.70","4,120.98",1.61,0.69100,102.21,1.24,"2,041.95"
2017.01.06,"1,191.60","4,131.05",1.59,0.69300,101.91,1.24,"2,049.12"
2017.01.09,"1,189.10","4,129.38",1.60,0.69333,102.00,1.24,"2,048.78"
2017.01.10,"1,205.50","4,128.68",1.60,0.69278,101.75,1.25,"2,045.12"
2017.01.11,"1,198.70","4,191.11",1.59,0.69278,101.38,1.24,"2,075.17"
2017.01.12,"1,196.40","4,213.14",1.59,0.69278,101.19,1.23,"2,087.14"
2017.01.13,"1,182.80","4,195.78",1.58,null,101.19,1.24,"2,076.79"
2017.01.16,"1,177.70","4,179.66",1.58,0.69000,100.32,1.24,"2,064.17"
2017.01.17,"1,180.50","4,194.53",1.57,0.68944,100.92,1.23,"2,071.87"
2017.01.18,"1,180.90","4,190.41",1.57,0.69000,101.14,1.23,"2,070.54"
2017.01.19,"1,165.60","4,199.94",1.57,0.68833,100.69,1.24,"2,072.79"
2017.01.20,"1,177.10","4,181.69",1.57,0.68889,100.13,1.24,"2,065.61"
2017.01.23,"1,172.50","4,180.29",1.57,0.68833,100.34,1.24,"2,065.99"
2017.01.24,"1,166.70","4,181.03",1.57,0.68833,100.02,1.25,"2,065.76"
2017.01.25,"1,163.60","4,186.02",1.57,0.68722,100.38,1.25,"2,066.94"
2017.01.26,"1,166.20","4,221.29",1.58,0.69000,99.48,1.26,"2,083.59"
2017.01.31,"1,157.80","4,184.12",1.59,0.69111,99.61,1.25,"2,067.57"
2017.02.01,"1,165.50","4,210.23",1.59,0.68833,99.79,1.23,"2,080.48"
2017.02.02,"1,155.20","4,189.46",1.59,0.69278,99.84,1.23,"2,071.01"
2017.02.03,"1,149.20","4,198.22",1.58,0.68833,99.87,1.23,"2,073.16"
2017.02.06,"1,146.80","4,205.18",1.58,0.68778,100.25,1.22,"2,077.66"
2017.02.07,"1,137.70","4,202.59",1.57,0.68667,100.26,1.21,"2,075.21"
2017.02.08,"1,142.10","4,186.39",1.56,0.68667,100.65,1.22,"2,065.08"
2017.02.09,"1,145.40","4,181.62",1.55,0.68778,100.79,1.23,"2,065.88"
2017.02.10,"1,145.70","4,195.90",1.55,0.68722,100.95,1.23,"2,075.08"
2017.02.13,"1,151.40","4,199.90",1.55,0.68722,101.23,1.23,"2,078.65"
2017.02.14,"1,151.90","4,185.63",1.55,0.68556,101.16,1.23,"2,074.57"
2017.02.15,"1,144.50","4,198.86",1.55,0.68611,100.43,1.23,"2,083.86"
2017.02.16,"1,141.60","4,203.59",1.55,0.68611,100.95,1.22,"2,081.84"
2017.02.17,"1,138.90","4,206.84",1.55,null,100.95,1.23,"2,080.58"
2017.02.20,"1,145.30","4,213.83",1.55,0.68611,101.36,1.23,"2,084.39"
2017.02.21,"1,147.60","4,249.70",1.55,0.68333,101.19,1.23,"2,102.93"
2017.02.22,"1,146.80","4,255.00",1.55,0.68333,101.05,1.24,"2,106.61"
2017.02.23,"1,140.90","4,257.50",1.55,0.68278,101.09,1.24,"2,107.63"
2017.02.24,"1,138.80","4,224.72",1.55,0.68333,101.13,1.24,"2,094.12"
2017.02.27,"1,131.00","4,194.72",1.55,0.68056,101.13,1.24,"2,085.52"
2017.02.28,"1,132.10","4,210.26",1.56,0.68278,102.20,1.26,"2,091.64"
2017.03.02,"1,132.30","4,241.40",1.56,0.68278,101.55,1.24,"2,102.65"
2017.03.03,"1,142.00","4,187.88",1.57,0.68278,101.65,1.23,"2,078.75"
2017.03.06,"1,152.70","4,194.34",1.57,0.68278,101.81,1.20,"2,081.36"
2017.03.07,"1,156.10","4,211.02",1.57,0.68211,102.08,1.18,"2,094.05"
2017.03.08,"1,151.20","4,220.38",1.59,0.68211,101.85,1.23,"2,095.41"
2017.03.09,"1,146.60","4,210.34",1.59,0.68189,101.25,1.24,"2,091.06"
2017.03.10,"1,156.10","4,224.76",1.60,0.68278,101.31,1.24,"2,097.35"
2017.03.13,"1,158.20","4,278.22",1.59,0.68689,101.57,1.23,"2,117.59"
2017.03.14,"1,147.70","4,318.50",1.59,0.68667,100.58,1.23,"2,133.78"
2017.03.15,"1,147.30","4,315.02",1.59,0.92578,100.19,1.23,"2,133.00"
2017.03.16,"1,146.30","4,340.99",1.59,0.92422,100.12,1.22,"2,150.08"
2017.03.17,"1,131.70","4,361.60",1.59,0.92644,100.23,1.20,"2,164.58"
2017.03.20,"1,131.40","4,348.13",1.59,0.92533,99.61,1.22,"2,157.01"
2017.03.21,"1,124.50","4,399.30",1.59,0.92667,99.47,1.22,"2,178.38"
2017.03.22,"1,117.50","4,379.00",1.59,0.92611,99.56,1.22,"2,168.30"
2017.03.23,"1,123.80","4,384.69",1.59,0.92667,99.44,1.23,"2,172.72"
2017.03.24,"1,120.00","4,380.17",1.59,0.92444,98.97,1.22,"2,168.95"
2017.03.27,"1,122.70","4,350.52",1.59,0.92500,99.55,1.23,"2,155.66"
2017.03.28,"1,114.20","4,361.16",1.59,0.92556,99.84,1.22,"2,163.31"
2017.03.29,"1,112.50","4,373.09",1.59,0.92667,100.29,1.24,"2,166.98"
2017.03.30,"1,114.00","4,369.45",1.58,0.92167,100.22,1.25,"2,164.64"
2017.03.31,"1,116.10","4,358.48",1.57,0.92722,100.41,1.27,"2,160.23"
2017.04.03,"1,119.30","4,373.72",1.57,0.93000,100.43,1.25,"2,167.51"
2017.04.04,"1,113.80","4,352.84",1.57,0.93111,100.44,1.23,"2,161.10"
2017.04.05,"1,118.90","4,348.74",1.56,0.93000,100.57,1.23,"2,160.85"
2017.04.06,"1,124.00","4,330.32",1.55,0.93056,101.12,1.23,"2,152.75"
2017.04.07,"1,131.00","4,324.59",1.55,0.92722,100.95,1.23,"2,151.73"
2017.04.10,"1,134.60","4,287.58",1.55,0.92722,100.62,1.23,"2,133.32"
2017.04.11,"1,141.60","4,260.83",1.55,0.92778,100.71,1.23,"2,123.85"
2017.04.12,"1,145.80","4,269.13",1.55,0.92611,100.46,1.23,"2,128.91"
2017.04.13,"1,145.20","4,314.28",1.55,null,null,1.23,"2,148.61"
2017.04.14,"1,131.90","4,288.58",1.55,null,100.19,1.23,"2,134.88"
2017.04.17,"1,138.80","4,314.58",1.55,0.93000,99.40,1.23,"2,145.78"
2017.04.18,"1,136.50","4,317.78",1.55,0.93000,99.64,1.23,"2,148.46"
2017.04.19,"1,137.90","4,295.41",1.55,0.92944,99.69,1.23,"2,138.40"
2017.04.20,"1,139.80","4,329.04",1.56,0.92944,99.88,1.24,"2,149.15"
2017.04.21,"1,141.40","4,365.09",1.56,0.92667,98.97,1.24,"2,165.04"
2017.04.24,"1,136.60","4,390.88",1.57,0.92833,98.65,1.24,"2,173.74"
2017.04.25,"1,131.70","4,432.18",1.57,0.93028,98.92,1.23,"2,196.85"
2017.04.26,"1,130.50","4,453.33",1.57,0.93056,98.96,1.22,"2,207.84"
2017.04.27,"1,125.10","4,445.27",1.56,0.92944,98.90,1.17,"2,209.46"
2017.04.28,"1,130.10","4,431.58",1.55,0.92667,98.83,1.21,"2,205.44"
2017.05.02,"1,133.40","4,475.14",1.55,0.92778,98.65,1.22,"2,219.67"
2017.05.04,"1,130.70","4,518.60",1.54,0.92778,98.94,1.22,"2,241.24"
2017.05.08,"1,132.10","4,635.81",1.54,0.92833,99.56,1.23,"2,292.76"
2017.05.10,"1,132.40","4,587.19",1.54,0.92833,99.51,1.23,"2,270.12"
2017.05.11,"1,134.50","4,652.97",1.54,0.92833,99.13,1.23,"2,296.37"
2017.05.12,"1,130.40","4,621.89",1.54,0.92889,98.80,1.23,"2,286.02"
2017.05.15,"1,126.80","4,631.34",1.53,0.92833,98.00,1.23,"2,290.65"
2017.05.16,"1,125.40","4,639.60",1.54,0.92833,97.46,1.23,"2,295.33"
2017.05.17,"1,117.70","4,637.47",1.54,0.92778,97.77,1.23,"2,293.08"
2017.05.18,"1,118.40","4,628.94",1.54,0.92889,97.03,1.23,"2,286.82"
2017.05.19,"1,125.20","4,638.48",1.54,0.92889,96.88,1.23,"2,288.48"
2017.05.22,"1,127.50","4,677.83",1.54,0.93056,97.26,1.23,"2,304.03"
2017.05.23,"1,117.10","4,687.82",1.54,0.93056,97.15,1.23,"2,311.74"
2017.05.24,"1,120.60","4,691.70",1.55,0.93000,97.18,1.23,"2,317.34"
2017.05.25,"1,126.60","4,733.16",1.56,0.93000,97.36,1.22,"2,342.93"
2017.05.26,"1,118.00","4,759.94",1.56,null,97.36,1.23,"2,355.30"
2017.05.29,"1,119.50","4,762.02",1.56,0.93111,97.21,1.23,"2,352.97"
2017.05.30,"1,120.10","4,739.38",1.55,0.92889,96.85,1.24,"2,343.68"
2017.05.31,"1,123.90","4,737.61",1.55,0.93111,97.14,1.26,"2,347.38"
2017.06.01,"1,121.80","4,726.94",1.55,0.93111,96.67,1.25,"2,344.61"
2017.06.02,"1,120.40","4,783.46",1.55,0.93111,96.75,1.22,"2,371.72"
2017.06.05,"1,120.90","4,779.86",1.55,0.93056,96.71,1.24,"2,368.62"
2017.06.07,"1,118.40","4,759.98",1.54,0.93111,96.90,1.23,"2,360.14"
2017.06.08,"1,122.00","4,771.64",1.53,0.93056,97.24,1.24,"2,363.57"
2017.06.09,"1,125.00","4,820.05",1.54,0.93111,97.12,1.23,"2,381.69"
2017.06.12,"1,121.60","4,773.91",1.54,0.93111,96.94,1.23,"2,357.87"
2017.06.13,"1,126.00","4,797.89",1.55,0.93111,96.92,1.23,"2,374.70"
2017.06.14,"1,128.90","4,796.26",1.54,0.93111,97.44,1.23,"2,372.64"
2017.06.15,"1,125.60","4,771.42",1.54,1.17500,97.15,1.23,"2,361.65"
2017.06.16,"1,122.80","4,775.75",1.54,1.17722,97.33,1.23,"2,361.83"
2017.06.19,"1,133.00","4,799.94",1.55,1.17667,97.41,1.23,"2,370.90"
2017.06.20,"1,131.40","4,800.37",1.56,1.17611,97.22,1.23,"2,369.23"
2017.06.21,"1,137.00","4,774.56",1.55,1.17722,97.30,1.23,"2,357.53"
2017.06.22,"1,142.20","4,809.42",1.56,1.17722,96.94,1.23,"2,370.37"
2017.06.23,"1,140.80","4,828.01",1.56,1.17667,97.12,1.24,"2,378.60"
2017.06.26,"1,140.10","4,849.06",1.57,1.17611,96.09,1.25,"2,388.66"
2017.06.27,"1,135.20","4,856.91",1.57,1.17611,95.74,1.25,"2,391.95"
2017.06.28,"1,136.40","4,838.90",1.58,1.17667,95.37,1.25,"2,382.56"
2017.06.29,"1,141.70","4,861.44",1.58,1.17333,95.42,1.27,"2,395.66"
2017.06.30,"1,139.60","4,850.88",1.58,1.16167,95.97,1.29,"2,391.79"
2017.07.03,"1,144.00","4,866.51",1.58,1.17167,95.97,1.26,"2,394.48"
2017.07.04,"1,145.00","4,833.20",1.57,null,96.06,1.23,"2,380.52"
2017.07.05,"1,149.30","4,849.96",1.58,1.17389,95.58,1.22,"2,388.35"
2017.07.06,"1,149.30","4,848.48",1.58,1.17389,95.79,1.23,"2,387.81"
2017.07.07,"1,153.50","4,824.04",1.58,1.17389,95.78,1.24,"2,379.87"
2017.07.10,"1,155.80","4,826.51",1.58,1.17444,95.42,1.24,"2,382.10"
2017.07.11,"1,149.90","4,867.06",1.58,1.17722,95.51,1.24,"2,396.00"
2017.07.12,"1,150.10","4,856.49",1.58,1.17833,95.51,1.24,"2,391.77"
2017.07.13,"1,145.60","4,898.19",1.58,1.17833,94.93,1.24,"2,409.49"
2017.07.14,"1,137.50","4,924.06",1.58,1.17722,94.90,1.24,"2,414.63"
2017.07.17,"1,136.00","4,940.30",1.58,1.17778,94.40,1.23,"2,425.10"
2017.07.18,"1,128.20","4,944.37",1.58,1.17722,94.59,1.23,"2,426.04"
2017.07.19,"1,126.30","4,947.56",1.58,1.17889,94.12,1.23,"2,429.94"
2017.07.20,"1,121.80","4,970.29",1.59,1.17889,93.68,1.23,"2,441.84"
2017.07.21,"1,124.90","4,993.75",1.59,1.17889,93.80,1.24,"2,450.06"
2017.07.24,"1,121.20","4,999.36",1.59,1.17889,93.89,1.24,"2,451.53"
2017.07.25,"1,116.10","4,974.48",1.59,1.18000,93.51,1.24,"2,439.90"
2017.07.26,"1,116.10","4,959.53",1.59,1.17778,93.72,1.24,"2,434.51"
2017.07.27,"1,120.30","4,978.38",1.59,1.17722,93.11,1.24,"2,443.24"
2017.07.28,"1,112.50","4,893.41",1.58,1.17833,92.72,1.23,"2,400.99"
2017.07.31,"1,119.10","4,901.55",1.59,1.17611,92.90,1.24,"2,402.71"
2017.08.01,"1,121.90","4,929.90",1.59,1.17556,92.70,1.23,"2,422.96"
2017.08.02,"1,118.00","4,934.81",1.58,1.17722,92.71,1.21,"2,427.63"
2017.08.03,"1,123.20","4,857.32",1.58,1.17722,93.42,1.22,"2,386.85"
2017.08.04,"1,127.60","4,877.37",1.57,1.17778,93.31,1.22,"2,395.45"
2017.08.07,"1,125.40","4,895.35",1.57,1.17722,93.52,1.20,"2,398.75"
2017.08.08,"1,127.30","4,884.95",1.58,1.17778,93.43,1.18,"2,394.73"
2017.08.09,"1,125.40","4,832.65",1.59,1.17778,93.30,1.23,"2,368.39"
2017.08.10,"1,134.70","4,815.93",1.61,1.17778,92.96,1.23,"2,359.47"
2017.08.11,"1,141.10","4,727.20",1.63,1.17778,93.31,1.23,"2,319.71"
2017.08.14,"1,146.30","4,765.71",1.64,1.17778,93.44,1.21,"2,334.22"
2017.08.16,"1,138.20","4,795.63",1.65,1.17889,93.53,1.21,"2,348.26"
2017.08.17,"1,139.60","4,822.10",1.66,1.17778,93.36,1.22,"2,361.67"
2017.08.18,"1,135.90","4,814.52",1.66,1.17722,93.01,1.23,"2,358.37"
2017.08.21,"1,142.00","4,816.97",1.66,1.17778,93.46,1.23,"2,355.00"
2017.08.22,"1,138.30","4,839.01",1.66,1.17778,93.07,1.23,"2,365.33"
2017.08.23,"1,135.60","4,836.48",1.66,1.17778,93.20,1.23,"2,366.40"
2017.08.24,"1,130.90","4,856.73",1.66,1.17778,92.68,1.24,"2,375.84"
2017.08.25,"1,127.30","4,870.06",1.66,1.17778,92.14,1.24,"2,378.51"
2017.08.28,"1,129.20","4,852.23",1.65,null,92.18,1.25,"2,370.30"
2017.08.29,"1,120.40","4,836.60",1.65,1.17833,92.82,1.25,"2,364.74"
2017.08.30,"1,126.20","4,856.55",1.65,1.17778,92.63,1.25,"2,372.29"
2017.08.31,"1,122.80","4,829.02",1.65,1.17556,92.77,1.27,"2,363.19"
2017.09.01,"1,125.80","4,821.09",1.64,1.17722,92.77,1.26,"2,357.69"
2017.09.04,"1,122.70","4,763.47",1.64,null,92.23,1.25,"2,329.65"
2017.09.05,"1,131.50","4,754.15",1.64,1.17778,92.25,1.24,"2,326.62"
2017.09.06,"1,131.30","4,741.90",1.64,1.17611,91.64,1.24,"2,319.82"
2017.09.07,"1,133.70","4,794.79",1.63,1.17611,91.33,1.25,"2,346.19"
2017.09.08,"1,129.60","4,793.37",1.64,1.17722,91.85,1.25,"2,343.72"
2017.09.11,"1,126.80","4,827.89",1.64,1.17778,91.86,1.25,"2,359.08"
2017.09.12,"1,129.50","4,839.27",1.64,1.17778,92.51,1.26,"2,365.47"
2017.09.13,"1,129.80","4,833.09",1.65,1.17722,92.11,1.26,"2,360.18"
2017.09.14,"1,127.50","4,872.48",1.65,1.17889,91.86,1.26,"2,377.66"
2017.09.15,"1,132.50","4,893.93",1.66,1.17889,91.85,1.25,"2,386.07"
2017.09.18,"1,133.50","4,981.86",1.67,1.17889,91.56,1.25,"2,418.21"
2017.09.19,"1,127.90","4,969.73",1.67,1.17889,92.30,1.24,"2,416.05"
2017.09.20,"1,130.00","4,976.35",1.67,1.17889,92.05,1.25,"2,412.20"
2017.09.21,"1,129.10","4,975.92",1.67,1.17889,91.97,1.25,"2,406.50"
2017.09.22,"1,132.80","4,960.41",1.68,1.17889,92.44,1.25,"2,388.71"
2017.09.25,"1,136.30","4,964.35",1.70,1.17833,92.78,1.26,"2,380.40"
2017.09.26,"1,130.70","4,923.87",1.70,1.17833,93.17,1.25,"2,374.32"
2017.09.27,"1,136.30","4,920.10",1.71,1.18000,92.93,1.26,"2,372.57"
2017.09.28,"1,139.40","4,920.53",1.74,1.18111,92.88,1.26,"2,373.14"
2017.09.29,"1,146.70","4,957.04",1.74,1.18167,93.10,1.27,"2,394.47"
2017.10.10,"1,145.70","5,061.80",1.74,1.18167,92.83,1.26,"2,433.81"
2017.10.11,"1,138.20","5,112.56",1.76,1.18333,92.90,1.24,"2,458.16"
2017.10.12,"1,135.20","5,142.49",1.77,1.18444,92.94,1.25,"2,474.76"
2017.10.13,"1,133.70","5,135.93",1.78,1.18444,93.16,1.25,"2,473.62"
2017.10.16,"1,130.80","5,143.84",1.79,1.18444,93.35,1.25,"2,480.05"
